set_id,workout_id,date,week,title,start_datetime,end_datetime,exercise_title,exercise_category,set_index,set_type,is_warmup,is_working_set,weight_kg,reps,volume_kg,bodyweight_kg,is_weighted_pullup,external_load_kg,total_load_kg,e1rm_kg,total_e1rm_kg,external_e1rm_kg,distance_km,duration_seconds,rpe,exercise_notes
d910b8132563_bench_press_barbell_3,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Bench Press (Barbell),bench_press,3,normal,False,True,75.0,5.0,375.0,85.1,False,75.0,75.0,87.5,87.5,87.5,,,,
d910b8132563_chest_dip_0,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Chest Dip,other,0,normal,False,True,,8.0,0.0,85.1,False,,,,,,,,,
d910b8132563_chest_dip_1,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Chest Dip,other,1,normal,False,True,,10.0,0.0,85.1,False,,,,,,,,,
d910b8132563_chest_dip_2,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Chest Dip,other,2,normal,False,True,,10.0,0.0,85.1,False,,,,,,,,,
d910b8132563_shoulder_press_dumbbell_0,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Shoulder Press (Dumbbell),other,0,normal,False,True,28.0,10.0,280.0,85.1,False,28.0,28.0,37.33333333333333,37.33333333333333,37.33333333333333,,,,
d910b8132563_shoulder_press_dumbbell_1,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Shoulder Press (Dumbbell),other,1,normal,False,True,36.0,9.0,324.0,85.1,False,36.0,36.0,46.800000000000004,46.800000000000004,46.800000000000004,,,,
d910b8132563_shoulder_press_dumbbell_2,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Shoulder Press (Dumbbell),other,2,normal,False,True,36.0,6.0,216.0,85.1,False,36.0,36.0,43.199999999999996,43.199999999999996,43.199999999999996,,,,
d910b8132563_triceps_pushdown_0,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Triceps Pushdown,other,0,normal,False,True,25.0,10.0,250.0,85.1,False,25.0,25.0,33.33333333333333,33.33333333333333,33.33333333333333,,,,
d910b8132563_triceps_pushdown_1,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Triceps Pushdown,other,1,normal,False,True,25.0,9.0,225.0,85.1,False,25.0,25.0,32.5,32.5,32.5,,,,
d910b8132563_triceps_pushdown_2,d910b8132563,2025-09-19,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-19 19:32:00,2025-09-19 20:37:00,Triceps Pushdown,other,2,normal,False,True,22.5,12.0,270.0,85.1,False,22.5,22.5,31.499999999999996,31.499999999999996,31.499999999999996,,,,
00c96536ed8e_box_jump_0,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Box Jump,other,0,normal,False,True,,4.0,0.0,85.1,False,,,,,,,,,
00c96536ed8e_box_jump_1,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Box Jump,other,1,normal,False,True,,4.0,0.0,85.1,False,,,,,,,,,
00c96536ed8e_box_jump_2,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Box Jump,other,2,normal,False,True,,4.0,0.0,85.1,False,,,,,,,,,
00c96536ed8e_ez_bar_biceps_curl_0,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,EZ Bar Biceps Curl,other,0,normal,False,True,23.5,10.0,235.0,85.1,False,23.5,23.5,31.333333333333332,31.333333333333332,31.333333333333332,,,,
00c96536ed8e_ez_bar_biceps_curl_1,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,EZ Bar Biceps Curl,other,1,normal,False,True,28.5,8.0,228.0,85.1,False,28.5,28.5,36.1,36.1,36.1,,,,
00c96536ed8e_ez_bar_biceps_curl_2,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,EZ Bar Biceps Curl,other,2,normal,False,True,28.5,5.0,142.5,85.1,False,28.5,28.5,33.25,33.25,33.25,,,,
00c96536ed8e_iso_lateral_row_machine_0,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Iso-Lateral Row (Machine),other,0,normal,False,True,40.0,6.0,240.0,85.1,False,40.0,40.0,48.0,48.0,48.0,,,,
00c96536ed8e_iso_lateral_row_machine_1,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Iso-Lateral Row (Machine),other,1,normal,False,True,40.0,10.0,400.0,85.1,False,40.0,40.0,53.33333333333333,53.33333333333333,53.33333333333333,,,,
00c96536ed8e_iso_lateral_row_machine_2,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Iso-Lateral Row (Machine),other,2,normal,False,True,60.0,6.0,360.0,85.1,False,60.0,60.0,72.0,72.0,72.0,,,,
00c96536ed8e_pull_up_0,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Pull Up,weighted_pullup,0,normal,False,True,,2.0,0.0,85.1,True,,,,,,,,,
00c96536ed8e_pull_up_1,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Pull Up,weighted_pullup,1,normal,False,True,,3.0,0.0,85.1,True,,,,,,,,,
00c96536ed8e_pull_up_2,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Pull Up,weighted_pullup,2,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
00c96536ed8e_romanian_deadlift_barbell_0,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Romanian Deadlift (Barbell),deadlift,0,normal,False,True,70.0,6.0,420.0,85.1,False,70.0,70.0,84.0,84.0,84.0,,,,
00c96536ed8e_romanian_deadlift_barbell_1,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Romanian Deadlift (Barbell),deadlift,1,normal,False,True,70.0,6.0,420.0,85.1,False,70.0,70.0,84.0,84.0,84.0,,,,
00c96536ed8e_romanian_deadlift_barbell_2,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Romanian Deadlift (Barbell),deadlift,2,normal,False,True,70.0,6.0,420.0,85.1,False,70.0,70.0,84.0,84.0,84.0,,,,
00c96536ed8e_romanian_deadlift_barbell_3,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,Romanian Deadlift (Barbell),deadlift,3,normal,False,True,75.0,4.0,300.0,85.1,False,75.0,75.0,85.0,85.0,85.0,,,,
00c96536ed8e_broad_jump_0,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,broad jump,other,0,normal,False,True,,4.0,0.0,85.1,False,,,,,,,,,
00c96536ed8e_broad_jump_1,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,broad jump,other,1,normal,False,True,,4.0,0.0,85.1,False,,,,,,,,,
00c96536ed8e_broad_jump_2,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,broad jump,other,2,normal,False,True,,4.0,0.0,85.1,False,,,,,,,,,
00c96536ed8e_drop_jump_0,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,drop Jump,other,0,normal,False,True,,4.0,0.0,85.1,False,,,,,,,,,
00c96536ed8e_drop_jump_1,00c96536ed8e,2025-09-20,2025-09-15/2025-09-21,Allenamento serale 🏋️,2025-09-20 20:03:00,2025-09-20 21:09:00,drop Jump,other,1,normal,False,True,,4.0,0.0,85.1,False,,,,,,,,,
7ae6c64d1e35_bench_press_barbell_0,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Bench Press (Barbell),bench_press,0,normal,False,True,40.0,10.0,400.0,85.1,False,40.0,40.0,53.33333333333333,53.33333333333333,53.33333333333333,,,,
7ae6c64d1e35_bench_press_barbell_1,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Bench Press (Barbell),bench_press,1,normal,False,True,60.0,10.0,600.0,85.1,False,60.0,60.0,80.0,80.0,80.0,,,,
7ae6c64d1e35_bench_press_barbell_2,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Bench Press (Barbell),bench_press,2,normal,False,True,70.0,8.0,560.0,85.1,False,70.0,70.0,88.66666666666666,88.66666666666666,88.66666666666666,,,,
7ae6c64d1e35_bench_press_barbell_3,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Bench Press (Barbell),bench_press,3,normal,False,True,65.0,8.0,520.0,85.1,False,65.0,65.0,82.33333333333333,82.33333333333333,82.33333333333333,,,,
7ae6c64d1e35_chest_dip_0,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Chest Dip,other,0,normal,False,True,,6.0,0.0,85.1,False,,,,,,,,,
7ae6c64d1e35_chest_dip_1,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Chest Dip,other,1,normal,False,True,,6.0,0.0,85.1,False,,,,,,,,,
7ae6c64d1e35_chest_dip_2,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Chest Dip,other,2,normal,False,True,,6.0,0.0,85.1,False,,,,,,,,,
7ae6c64d1e35_shoulder_press_dumbbell_0,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Shoulder Press (Dumbbell),other,0,normal,False,True,32.0,10.0,320.0,85.1,False,32.0,32.0,42.666666666666664,42.666666666666664,42.666666666666664,,,,
7ae6c64d1e35_shoulder_press_dumbbell_1,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Shoulder Press (Dumbbell),other,1,normal,False,True,36.0,7.0,252.0,85.1,False,36.0,36.0,44.400000000000006,44.400000000000006,44.400000000000006,,,,
7ae6c64d1e35_shoulder_press_dumbbell_2,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Shoulder Press (Dumbbell),other,2,normal,False,True,32.0,9.0,288.0,85.1,False,32.0,32.0,41.6,41.6,41.6,,,,
7ae6c64d1e35_shoulder_press_dumbbell_3,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Shoulder Press (Dumbbell),other,3,normal,False,True,32.0,7.0,224.0,85.1,False,32.0,32.0,39.46666666666667,39.46666666666667,39.46666666666667,,,,
7ae6c64d1e35_triceps_rope_pushdown_0,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Triceps Rope Pushdown,other,0,normal,False,True,17.0,9.0,153.0,85.1,False,17.0,17.0,22.1,22.1,22.1,,,,
7ae6c64d1e35_triceps_rope_pushdown_1,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Triceps Rope Pushdown,other,1,normal,False,True,17.0,12.0,204.0,85.1,False,17.0,17.0,23.799999999999997,23.799999999999997,23.799999999999997,,,,
7ae6c64d1e35_triceps_rope_pushdown_2,7ae6c64d1e35,2025-09-23,2025-09-22/2025-09-28,Push Day,2025-09-23 22:30:00,2025-09-23 23:25:00,Triceps Rope Pushdown,other,2,normal,False,True,17.0,9.0,153.0,85.1,False,17.0,17.0,22.1,22.1,22.1,,,,
29984fec8385_lat_pulldown_cable_0,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Lat Pulldown (Cable),other,0,normal,False,True,52.0,7.0,364.0,85.1,False,52.0,52.0,64.13333333333334,64.13333333333334,64.13333333333334,,,,
29984fec8385_lat_pulldown_cable_1,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Lat Pulldown (Cable),other,1,normal,False,True,45.0,10.0,450.0,85.1,False,45.0,45.0,60.0,60.0,60.0,,,,
29984fec8385_pull_up_0,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Pull Up,weighted_pullup,0,normal,False,True,,2.0,0.0,85.1,True,,,,,,,,,
29984fec8385_pull_up_1,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Pull Up,weighted_pullup,1,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
29984fec8385_pull_up_2,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Pull Up,weighted_pullup,2,normal,False,True,,6.0,0.0,85.1,True,,,,,,,,,
29984fec8385_pull_up_3,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Pull Up,weighted_pullup,3,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
29984fec8385_seated_cable_row_v_grip_cable_0,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Seated Cable Row - V Grip (Cable),other,0,normal,False,True,45.0,8.0,360.0,85.1,False,45.0,45.0,57.0,57.0,57.0,,,,
29984fec8385_seated_cable_row_v_grip_cable_1,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Seated Cable Row - V Grip (Cable),other,1,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
29984fec8385_seated_cable_row_v_grip_cable_2,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Seated Cable Row - V Grip (Cable),other,2,normal,False,True,59.0,6.0,354.0,85.1,False,59.0,59.0,70.8,70.8,70.8,,,,
29984fec8385_seated_cable_row_v_grip_cable_3,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Seated Cable Row - V Grip (Cable),other,3,normal,False,True,45.0,7.0,315.0,85.1,False,45.0,45.0,55.5,55.5,55.5,,,,
29984fec8385_seated_incline_curl_dumbbell_0,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Seated Incline Curl (Dumbbell),other,0,normal,False,True,24.0,10.0,240.0,85.1,False,24.0,24.0,32.0,32.0,32.0,,,,
29984fec8385_seated_incline_curl_dumbbell_1,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Seated Incline Curl (Dumbbell),other,1,normal,False,True,24.0,7.0,168.0,85.1,False,24.0,24.0,29.6,29.6,29.6,,,,
29984fec8385_seated_incline_curl_dumbbell_2,29984fec8385,2025-09-26,2025-09-22/2025-09-28,Allenamento mattutino ☀️,2025-09-26 13:02:00,2025-09-26 13:50:00,Seated Incline Curl (Dumbbell),other,2,normal,False,True,20.0,6.0,120.0,85.1,False,20.0,20.0,24.0,24.0,24.0,,,,
ee3a6101f048_bench_press_barbell_0,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Bench Press (Barbell),bench_press,0,normal,False,True,60.0,6.0,360.0,85.1,False,60.0,60.0,72.0,72.0,72.0,,,,
ee3a6101f048_bench_press_barbell_1,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Bench Press (Barbell),bench_press,1,normal,False,True,70.0,6.0,420.0,85.1,False,70.0,70.0,84.0,84.0,84.0,,,,
ee3a6101f048_bench_press_barbell_2,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Bench Press (Barbell),bench_press,2,normal,False,True,80.0,5.0,400.0,85.1,False,80.0,80.0,93.33333333333334,93.33333333333334,93.33333333333334,,,,
ee3a6101f048_bench_press_barbell_3,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Bench Press (Barbell),bench_press,3,normal,False,True,70.0,6.0,420.0,85.1,False,70.0,70.0,84.0,84.0,84.0,,,,
ee3a6101f048_chest_dip_0,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Chest Dip,other,0,normal,False,True,,6.0,0.0,85.1,False,,,,,,,,,
ee3a6101f048_chest_dip_1,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Chest Dip,other,1,normal,False,True,,11.0,0.0,85.1,False,,,,,,,,,
ee3a6101f048_chest_dip_2,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Chest Dip,other,2,normal,False,True,,7.0,0.0,85.1,False,,,,,,,,,
ee3a6101f048_floor_press_barbell_0,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Floor Press (Barbell),other,0,normal,False,True,35.0,6.0,210.0,85.1,False,35.0,35.0,42.0,42.0,42.0,,,,
ee3a6101f048_floor_press_barbell_1,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Floor Press (Barbell),other,1,normal,False,True,45.0,6.0,270.0,85.1,False,45.0,45.0,54.0,54.0,54.0,,,,
ee3a6101f048_floor_press_barbell_2,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Floor Press (Barbell),other,2,normal,False,True,50.0,6.0,300.0,85.1,False,50.0,50.0,60.0,60.0,60.0,,,,
ee3a6101f048_floor_press_barbell_3,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Floor Press (Barbell),other,3,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
ee3a6101f048_shoulder_press_dumbbell_0,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Shoulder Press (Dumbbell),other,0,normal,False,True,20.0,8.0,160.0,85.1,False,20.0,20.0,25.333333333333332,25.333333333333332,25.333333333333332,,,,
ee3a6101f048_shoulder_press_dumbbell_1,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Shoulder Press (Dumbbell),other,1,normal,False,True,36.0,10.0,360.0,85.1,False,36.0,36.0,48.0,48.0,48.0,,,,
ee3a6101f048_shoulder_press_dumbbell_2,ee3a6101f048,2025-09-29,2025-09-29/2025-10-05,Push Day,2025-09-29 20:03:00,2025-09-29 21:08:00,Shoulder Press (Dumbbell),other,2,normal,False,True,36.0,7.0,252.0,85.1,False,36.0,36.0,44.400000000000006,44.400000000000006,44.400000000000006,,,,
ac2892481dc6_chin_up_0,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Chin Up,weighted_pullup,0,normal,False,True,,2.0,0.0,85.1,True,,,,,,,,,
ac2892481dc6_chin_up_1,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Chin Up,weighted_pullup,1,normal,False,True,,3.0,0.0,85.1,True,,,,,,,,,
ac2892481dc6_pull_up_0,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Pull Up,weighted_pullup,0,normal,False,True,,2.0,0.0,85.1,True,,,,,,,,,
ac2892481dc6_pull_up_1,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Pull Up,weighted_pullup,1,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
ac2892481dc6_pull_up_2,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Pull Up,weighted_pullup,2,normal,False,True,,7.0,0.0,85.1,True,,,,,,,,,
ac2892481dc6_pull_up_3,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Pull Up,weighted_pullup,3,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
ac2892481dc6_seated_cable_row_v_grip_cable_0,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Seated Cable Row - V Grip (Cable),other,0,normal,False,True,45.0,8.0,360.0,85.1,False,45.0,45.0,57.0,57.0,57.0,,,,
ac2892481dc6_seated_cable_row_v_grip_cable_1,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Seated Cable Row - V Grip (Cable),other,1,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
ac2892481dc6_seated_cable_row_v_grip_cable_2,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Seated Cable Row - V Grip (Cable),other,2,normal,False,True,59.0,6.0,354.0,85.1,False,59.0,59.0,70.8,70.8,70.8,,,,
ac2892481dc6_seated_cable_row_v_grip_cable_3,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Seated Cable Row - V Grip (Cable),other,3,normal,False,True,50.0,6.0,300.0,85.1,False,50.0,50.0,60.0,60.0,60.0,,,,
ac2892481dc6_seated_incline_curl_dumbbell_0,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Seated Incline Curl (Dumbbell),other,0,normal,False,True,24.0,10.0,240.0,85.1,False,24.0,24.0,32.0,32.0,32.0,,,,
ac2892481dc6_seated_incline_curl_dumbbell_1,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Seated Incline Curl (Dumbbell),other,1,normal,False,True,24.0,10.0,240.0,85.1,False,24.0,24.0,32.0,32.0,32.0,,,,
ac2892481dc6_seated_incline_curl_dumbbell_2,ac2892481dc6,2025-10-01,2025-09-29/2025-10-05,Allenamento mattutino ☀️,2025-10-01 20:04:00,2025-10-01 20:54:00,Seated Incline Curl (Dumbbell),other,2,normal,False,True,20.0,9.0,180.0,85.1,False,20.0,20.0,26.0,26.0,26.0,,,,
e937eb4aef6f_bench_press_barbell_0,e937eb4aef6f,2025-10-03,2025-09-29/2025-10-05,Allenamento pomeridiano 💪,2025-10-03 18:14:00,2025-10-03 19:02:00,Bench Press (Barbell),bench_press,0,normal,False,True,60.0,3.0,180.0,85.1,False,60.0,60.0,66.0,66.0,66.0,,,,
e937eb4aef6f_bench_press_barbell_1,e937eb4aef6f,2025-10-03,2025-09-29/2025-10-05,Allenamento pomeridiano 💪,2025-10-03 18:14:00,2025-10-03 19:02:00,Bench Press (Barbell),bench_press,1,normal,False,True,65.0,3.0,195.0,85.1,False,65.0,65.0,71.5,71.5,71.5,,,,
e937eb4aef6f_bench_press_barbell_2,e937eb4aef6f,2025-10-03,2025-09-29/2025-10-05,Allenamento pomeridiano 💪,2025-10-03 18:14:00,2025-10-03 19:02:00,Bench Press (Barbell),bench_press,2,normal,False,True,65.0,3.0,195.0,85.1,False,65.0,65.0,71.5,71.5,71.5,,,,
e937eb4aef6f_bench_press_barbell_3,e937eb4aef6f,2025-10-03,2025-09-29/2025-10-05,Allenamento pomeridiano 💪,2025-10-03 18:14:00,2025-10-03 19:02:00,Bench Press (Barbell),bench_press,3,normal,False,True,65.0,3.0,195.0,85.1,False,65.0,65.0,71.5,71.5,71.5,,,,
e937eb4aef6f_overhead_press_barbell_0,e937eb4aef6f,2025-10-03,2025-09-29/2025-10-05,Allenamento pomeridiano 💪,2025-10-03 18:14:00,2025-10-03 19:02:00,Overhead Press (Barbell),other,0,normal,False,True,30.0,5.0,150.0,85.1,False,30.0,30.0,35.0,35.0,35.0,,,,
e937eb4aef6f_overhead_press_barbell_1,e937eb4aef6f,2025-10-03,2025-09-29/2025-10-05,Allenamento pomeridiano 💪,2025-10-03 18:14:00,2025-10-03 19:02:00,Overhead Press (Barbell),other,1,normal,False,True,40.0,5.0,200.0,85.1,False,40.0,40.0,46.66666666666667,46.66666666666667,46.66666666666667,,,,
